date,post_id,periods,amount
2020/12/12,A,12,0
2020/12/12,A,13,0
2020/12/12,A,14,0
2020/12/12,A,15,0
2020/12/12,A,16,0
2020/12/12,A,17,0
2020/12/12,A,18,81
2020/12/12,A,19,402
2020/12/12,A,20,546
2020/12/12,A,21,625
2020/12/12,A,22,662
2020/12/12,A,23,642
2020/12/12,A,24,567
2020/12/12,A,25,454
2020/12/12,A,26,437
2020/12/12,A,27,449
2020/12/12,A,28,490
2020/12/12,A,29,576
2020/12/12,A,30,613
2020/12/12,A,31,623
2020/12/12,A,32,618
2020/12/12,A,33,498
2020/12/12,A,34,353
2020/12/12,A,35,162
2020/12/12,A,36,33
2020/12/12,A,37,0
2020/12/12,A,38,0
2020/12/12,A,39,0
2020/12/12,A,40,0
2020/12/12,A,41,0
2020/12/12,A,42,0
2020/12/12,A,43,0
2020/12/12,A,44,0
2020/12/12,A,45,0
2020/12/12,A,46,0
2020/12/12,A,47,0
2020/12/12,A,48,0
2020/12/12,B,1,0
2020/12/12,B,2,0
2020/12/12,B,3,0
2020/12/12,B,4,0
2020/12/12,B,5,0
2020/12/12,B,6,0
2020/12/12,B,7,0
2020/12/12,B,8,0
2020/12/12,B,9,0
2020/12/12,B,10,0
2020/12/12,B,11,0
2020/12/12,B,12,0
2020/12/12,B,13,0
2020/12/12,B,14,0
2020/12/12,B,15,0
2020/12/12,B,16,0
2020/12/12,B,17,0
2020/12/12,B,18,0
2020/12/12,B,19,0
2020/12/12,B,20,0
2020/12/12,B,21,0
2020/12/12,B,22,0
2020/12/12,B,23,0
2020/12/12,B,24,0
2020/12/12,B,25,0
2020/12/12,B,26,0
2020/12/12,B,27,0
2020/12/12,B,28,0
2020/12/12,B,29,0
2020/12/12,B,30,0
2020/12/12,B,31,0
2020/12/12,B,32,0
2020/12/12,B,33,0
2020/12/12,B,34,0
2020/12/12,B,35,0
2020/12/12,B,36,0
2020/12/12,B,37,0
2020/12/12,B,38,0
2020/12/12,B,39,0
2020/12/12,B,40,0
2020/12/12,B,41,0
2020/12/12,B,42,0
2020/12/12,B,43,0
2020/12/12,B,44,0
2020/12/12,B,45,0
2020/12/12,B,46,0
2020/12/12,B,47,0
2020/12/12,B,48,0
2020/12/13,A,1,0
2020/12/13,A,2,0
2020/12/13,A,3,0
2020/12/13,A,4,0
2020/12/13,A,5,0
2020/12/13,A,6,0
2020/12/13,A,7,0
2020/12/13,A,8,0
2020/12/13,A,9,0
2020/12/13,A,10,0
2020/12/13,A,11,0
2020/12/13,A,12,0
2020/12/13,A,13,0
2020/12/13,A,14,0
2020/12/13,A,15,0
2020/12/13,A,16,0
2020/12/13,A,17,0
2020/12/13,A,18,74
2020/12/13,A,19,345
2020/12/13,A,20,474
2020/12/13,A,21,534
2020/12/13,A,22,569
2020/12/13,A,23,556
2020/12/13,A,24,490
2020/12/13,A,25,388
2020/12/13,A,26,372
2020/12/13,A,27,400
2020/12/13,A,28,427
2020/12/13,A,29,506
2020/12/13,A,30,547
2020/12/13,A,31,558
2020/12/13,A,32,547
2020/12/13,A,33,449
2020/12/13,A,34,326
2020/12/13,A,35,145
2020/12/13,A,36,32
2020/12/13,A,37,0
2020/12/13,A,38,0
2020/12/13,A,39,0
2020/12/13,A,40,0
2020/12/13,A,41,0
2020/12/13,A,42,0
2020/12/13,A,43,0
2020/12/13,A,44,0
2020/12/13,A,45,0
2020/12/13,A,46,0
2020/12/13,A,47,0
2020/12/13,A,48,0
2020/12/13,B,1,0
2020/12/13,B,2,0
2020/12/13,B,3,0
2020/12/13,B,4,0
2020/12/13,B,5,0
2020/12/13,B,6,0
2020/12/13,B,7,0
2020/12/13,B,8,0
2020/12/13,B,9,0
2020/12/13,B,10,0
2020/12/13,B,11,0
2020/12/13,B,12,0
2020/12/13,B,13,0
2020/12/13,B,14,0
2020/12/13,B,15,0
2020/12/13,B,16,0
2020/12/13,B,17,0
2020/12/13,B,18,0
2020/12/13,B,19,0
2020/12/13,B,20,0
2020/12/13,B,21,0
2020/12/13,B,22,0
2020/12/13,B,23,0
2020/12/13,B,24,0
2020/12/13,B,25,0
2020/12/13,B,26,0
2020/12/13,B,27,0
2020/12/13,B,28,0
2020/12/13,B,29,0
2020/12/13,B,30,0
2020/12/13,B,31,0
2020/12/13,B,32,0
2020/12/13,B,33,0
2020/12/13,B,34,0
2020/12/13,B,35,0
2020/12/13,B,36,0
2020/12/13,B,37,0
2020/12/13,B,38,0
2020/12/13,B,39,0
2020/12/13,B,40,0
2020/12/13,B,41,0
2020/12/13,B,42,0
2020/12/13,B,43,0
2020/12/13,B,44,0
2020/12/13,B,45,0
2020/12/13,B,46,0
2020/12/13,B,47,0
2020/12/13,B,48,0
2020/12/14,A,1,0
2020/12/14,A,2,0
2020/12/14,A,3,0
2020/12/14,A,4,0
2020/12/14,A,5,0
2020/12/14,A,6,0
2020/12/14,A,7,0
2020/12/14,A,8,0
2020/12/14,A,9,0
2020/12/14,A,10,0
2020/12/14,A,11,0
2020/12/14,A,12,0
2020/12/14,A,13,0
2020/12/14,A,14,0
2020/12/14,A,15,0
2020/12/14,A,16,0
2020/12/14,A,17,0
2020/12/14,A,18,199
2020/12/14,A,19,976
2020/12/14,A,20,1245
2020/12/14,A,21,1347
2020/12/14,A,22,1382
2020/12/14,A,23,1343
2020/12/14,A,24,1164
2020/12/14,A,25,989
2020/12/14,A,26,949
2020/12/14,A,27,960
2020/12/14,A,28,1035
2020/12/14,A,29,1241
2020/12/14,A,30,1351
2020/12/14,A,31,1384
2020/12/14,A,32,1381
2020/12/14,A,33,1295
2020/12/14,A,34,1031
2020/12/14,A,35,431
2020/12/14,A,36,76
2020/12/14,A,37,0
2020/12/14,A,38,0
2020/12/14,A,39,0
2020/12/14,A,40,0
2020/12/14,A,41,0
2020/12/14,A,42,0
2020/12/14,A,43,0
2020/12/14,A,44,0
2020/12/14,A,45,0
2020/12/14,A,46,0
2020/12/14,A,47,0
2020/12/14,A,48,0
2020/12/14,B,1,0
2020/12/14,B,2,0
2020/12/14,B,3,0
2020/12/14,B,4,0
2020/12/14,B,5,0
2020/12/14,B,6,0
2020/12/14,B,7,0
2020/12/14,B,8,0
2020/12/14,B,9,0
2020/12/14,B,10,0
2020/12/14,B,11,0
2020/12/14,B,12,0
2020/12/14,B,13,0
2020/12/14,B,14,0
2020/12/14,B,15,0
2020/12/14,B,16,0
2020/12/14,B,17,0
2020/12/14,B,18,44
2020/12/14,B,19,106
2020/12/14,B,20,171
2020/12/14,B,21,161
2020/12/14,B,22,203
2020/12/14,B,23,201
2020/12/14,B,24,191
2020/12/14,B,25,133
2020/12/14,B,26,80
2020/12/14,B,27,94
2020/12/14,B,28,152
2020/12/14,B,29,219
2020/12/14,B,30,215
2020/12/14,B,31,227
2020/12/14,B,32,238
2020/12/14,B,33,251
2020/12/14,B,34,250
2020/12/14,B,35,203
2020/12/14,B,36,82
2020/12/14,B,37,0
2020/12/14,B,38,0
2020/12/14,B,39,0
2020/12/14,B,40,0
2020/12/14,B,41,0
2020/12/14,B,42,0
2020/12/14,B,43,0
2020/12/14,B,44,0
2020/12/14,B,45,0
2020/12/14,B,46,0
2020/12/14,B,47,0
2020/12/14,B,48,0
2020/12/15,A,1,0
2020/12/15,A,2,0
2020/12/15,A,3,0
2020/12/15,A,4,0
2020/12/15,A,5,0
2020/12/15,A,6,0
2020/12/15,A,7,0
2020/12/15,A,8,0
2020/12/15,A,9,0
2020/12/15,A,10,0
2020/12/15,A,11,0
2020/12/15,A,12,0
2020/12/15,A,13,0
2020/12/15,A,14,0
2020/12/15,A,15,0
2020/12/15,A,16,0
2020/12/15,A,17,0
2020/12/15,A,18,198
2020/12/15,A,19,1010
2020/12/15,A,20,1273
2020/12/15,A,21,1387
2020/12/15,A,22,1419
2020/12/15,A,23,1331
2020/12/15,A,24,1129
2020/12/15,A,25,949
2020/12/15,A,26,915
2020/12/15,A,27,933
2020/12/15,A,28,1002
2020/12/15,A,29,1202
2020/12/15,A,30,1316
2020/12/15,A,31,1357
2020/12/15,A,32,1330
2020/12/15,A,33,1227
2020/12/15,A,34,992
2020/12/15,A,35,406
2020/12/15,A,36,71
2020/12/15,A,37,0
2020/12/15,A,38,0
2020/12/15,A,39,0
2020/12/15,A,40,0
2020/12/15,A,41,0
2020/12/15,A,42,0
2020/12/15,A,43,0
2020/12/15,A,44,0
2020/12/15,A,45,0
2020/12/15,A,46,0
2020/12/15,A,47,0
2020/12/15,A,48,0
2020/12/15,B,1,0
2020/12/15,B,2,0
2020/12/15,B,3,0
2020/12/15,B,4,0
2020/12/15,B,5,0
2020/12/15,B,6,0
2020/12/15,B,7,0
2020/12/15,B,8,0
2020/12/15,B,9,0
2020/12/15,B,10,0
2020/12/15,B,11,0
2020/12/15,B,12,0
2020/12/15,B,13,0
2020/12/15,B,14,0
2020/12/15,B,15,0
2020/12/15,B,16,0
2020/12/15,B,17,0
2020/12/15,B,18,44
2020/12/15,B,19,107
2020/12/15,B,20,175
2020/12/15,B,21,162
2020/12/15,B,22,200
2020/12/15,B,23,199
2020/12/15,B,24,187
2020/12/15,B,25,130
2020/12/15,B,26,86
2020/12/15,B,27,100
2020/12/15,B,28,157
2020/12/15,B,29,217
2020/12/15,B,30,217
2020/12/15,B,31,234
2020/12/15,B,32,245
2020/12/15,B,33,257
2020/12/15,B,34,241
2020/12/15,B,35,191
2020/12/15,B,36,75
2020/12/15,B,37,0
2020/12/15,B,38,0
2020/12/15,B,39,0
2020/12/15,B,40,0
2020/12/15,B,41,0
2020/12/15,B,42,0
2020/12/15,B,43,0
2020/12/15,B,44,0
2020/12/15,B,45,0
2020/12/15,B,46,0
2020/12/15,B,47,0
2020/12/15,B,48,0
2020/12/16,A,1,0
2020/12/16,A,2,0
2020/12/16,A,3,0
2020/12/16,A,4,0
2020/12/16,A,5,0
2020/12/16,A,6,0
2020/12/16,A,7,0
2020/12/16,A,8,0
2020/12/16,A,9,0
2020/12/16,A,10,0
2020/12/16,A,11,0
2020/12/16,A,12,0
2020/12/16,A,13,0
2020/12/16,A,14,0
2020/12/16,A,15,0
2020/12/16,A,16,0
2020/12/16,A,17,0
2020/12/16,A,18,192
2020/12/16,A,19,974
2020/12/16,A,20,1209
2020/12/16,A,21,1313
2020/12/16,A,22,1331
2020/12/16,A,23,1267
2020/12/16,A,24,1087
2020/12/16,A,25,910
2020/12/16,A,26,876
2020/12/16,A,27,894
2020/12/16,A,28,969
2020/12/16,A,29,1155
2020/12/16,A,30,1270
2020/12/16,A,31,1289
2020/12/16,A,32,1282
2020/12/16,A,33,1187
2020/12/16,A,34,949
2020/12/16,A,35,395
2020/12/16,A,36,67
2020/12/16,A,37,0
2020/12/16,A,38,0
2020/12/16,A,39,0
2020/12/16,A,40,0
2020/12/16,A,41,0
2020/12/16,A,42,0
2020/12/16,A,43,0
2020/12/16,A,44,0
2020/12/16,A,45,0
2020/12/16,A,46,0
2020/12/16,A,47,0
2020/12/16,A,48,0
2020/12/16,B,1,0
2020/12/16,B,2,0
2020/12/16,B,3,0
2020/12/16,B,4,0
2020/12/16,B,5,0
2020/12/16,B,6,0
2020/12/16,B,7,0
2020/12/16,B,8,0
2020/12/16,B,9,0
2020/12/16,B,10,0
2020/12/16,B,11,0
2020/12/16,B,12,0
2020/12/16,B,13,0
2020/12/16,B,14,0
2020/12/16,B,15,0
2020/12/16,B,16,0
2020/12/16,B,17,0
2020/12/16,B,18,42
2020/12/16,B,19,104
2020/12/16,B,20,175
2020/12/16,B,21,159
2020/12/16,B,22,197
2020/12/16,B,23,201
2020/12/16,B,24,191
2020/12/16,B,25,135
2020/12/16,B,26,90
2020/12/16,B,27,103
2020/12/16,B,28,160
2020/12/16,B,29,219
2020/12/16,B,30,222
2020/12/16,B,31,237
2020/12/16,B,32,238
2020/12/16,B,33,254
2020/12/16,B,34,240
2020/12/16,B,35,187
2020/12/16,B,36,73
2020/12/16,B,37,0
2020/12/16,B,38,0
2020/12/16,B,39,0
2020/12/16,B,40,0
2020/12/16,B,41,0
2020/12/16,B,42,0
2020/12/16,B,43,0
2020/12/16,B,44,0
2020/12/16,B,45,0
2020/12/16,B,46,0
2020/12/16,B,47,0
2020/12/16,B,48,0
2020/12/17,A,1,0
2020/12/17,A,2,0
2020/12/17,A,3,0
2020/12/17,A,4,0
2020/12/17,A,5,0
2020/12/17,A,6,0
2020/12/17,A,7,0
2020/12/17,A,8,0
2020/12/17,A,9,0
2020/12/17,A,10,0
2020/12/17,A,11,0
2020/12/17,A,12,0
2020/12/17,A,13,0
2020/12/17,A,14,0
2020/12/17,A,15,0
2020/12/17,A,16,0
2020/12/17,A,17,0
2020/12/17,A,18,182
2020/12/17,A,19,961
2020/12/17,A,20,1197
2020/12/17,A,21,1291
2020/12/17,A,22,1311
2020/12/17,A,23,1240
2020/12/17,A,24,1070
2020/12/17,A,25,906
2020/12/17,A,26,866
2020/12/17,A,27,879
2020/12/17,A,28,957
2020/12/17,A,29,1135
2020/12/17,A,30,1252
2020/12/17,A,31,1280
2020/12/17,A,32,1267
2020/12/17,A,33,1171
2020/12/17,A,34,941
2020/12/17,A,35,392
2020/12/17,A,36,65
2020/12/17,A,37,0
2020/12/17,A,38,0
2020/12/17,A,39,0
2020/12/17,A,40,0
2020/12/17,A,41,0
2020/12/17,A,42,0
2020/12/17,A,43,0
2020/12/17,A,44,0
2020/12/17,A,45,0
2020/12/17,A,46,0
2020/12/17,A,47,0
2020/12/17,A,48,0
2020/12/17,B,1,0
2020/12/17,B,2,0
2020/12/17,B,3,0
2020/12/17,B,4,0
2020/12/17,B,5,0
2020/12/17,B,6,0
2020/12/17,B,7,0
2020/12/17,B,8,0
2020/12/17,B,9,0
2020/12/17,B,10,0
2020/12/17,B,11,0
2020/12/17,B,12,0
2020/12/17,B,13,0
2020/12/17,B,14,0
2020/12/17,B,15,0
2020/12/17,B,16,0
2020/12/17,B,17,0
2020/12/17,B,18,39
2020/12/17,B,19,103
2020/12/17,B,20,174
2020/12/17,B,21,160
2020/12/17,B,22,199
2020/12/17,B,23,200
2020/12/17,B,24,185
2020/12/17,B,25,130
2020/12/17,B,26,82
2020/12/17,B,27,96
2020/12/17,B,28,157
2020/12/17,B,29,216
2020/12/17,B,30,220
2020/12/17,B,31,232
2020/12/17,B,32,239
2020/12/17,B,33,254
2020/12/17,B,34,243
2020/12/17,B,35,197
2020/12/17,B,36,82
2020/12/17,B,37,0
2020/12/17,B,38,0
2020/12/17,B,39,0
2020/12/17,B,40,0
2020/12/17,B,41,0
2020/12/17,B,42,0
2020/12/17,B,43,0
2020/12/17,B,44,0
2020/12/17,B,45,0
2020/12/17,B,46,0
2020/12/17,B,47,0
2020/12/17,B,48,0
2020/12/18,A,1,0
2020/12/18,A,2,0
2020/12/18,A,3,0
2020/12/18,A,4,0
2020/12/18,A,5,0
2020/12/18,A,6,0
2020/12/18,A,7,0
2020/12/18,A,8,0
2020/12/18,A,9,0
2020/12/18,A,10,0
2020/12/18,A,11,0
2020/12/18,A,12,0
2020/12/18,A,13,0
2020/12/18,A,14,0
2020/12/18,A,15,0
2020/12/18,A,16,0
2020/12/18,A,17,0
2020/12/18,A,18,175
2020/12/18,A,19,964
2020/12/18,A,20,1221
2020/12/18,A,21,1339
2020/12/18,A,22,1368
2020/12/18,A,23,1312
2020/12/18,A,24,1150
2020/12/18,A,25,977
2020/12/18,A,26,923
2020/12/18,A,27,937
2020/12/18,A,28,1021
2020/12/18,A,29,1209
2020/12/18,A,30,1342
2020/12/18,A,31,1372
2020/12/18,A,32,1357
2020/12/18,A,33,1272
2020/12/18,A,34,1011
2020/12/18,A,35,441
2020/12/18,A,36,78
2020/12/18,A,37,0
2020/12/18,A,38,0
2020/12/18,A,39,0
2020/12/18,A,40,0
2020/12/18,A,41,0
2020/12/18,A,42,0
2020/12/18,A,43,0
2020/12/18,A,44,0
2020/12/18,A,45,0
2020/12/18,A,46,0
2020/12/18,A,47,0
2020/12/18,A,48,0
2020/12/18,B,1,0
2020/12/18,B,2,0
2020/12/18,B,3,0
2020/12/18,B,4,0
2020/12/18,B,5,0
2020/12/18,B,6,0
2020/12/18,B,7,0
2020/12/18,B,8,0
2020/12/18,B,9,0
2020/12/18,B,10,0
2020/12/18,B,11,0
2020/12/18,B,12,0
2020/12/18,B,13,0
2020/12/18,B,14,0
2020/12/18,B,15,0
2020/12/18,B,16,0
2020/12/18,B,17,0
2020/12/18,B,18,44
2020/12/18,B,19,106
2020/12/18,B,20,177
2020/12/18,B,21,164
2020/12/18,B,22,208
2020/12/18,B,23,204
2020/12/18,B,24,191
2020/12/18,B,25,133
2020/12/18,B,26,80
2020/12/18,B,27,93
2020/12/18,B,28,157
2020/12/18,B,29,222
2020/12/18,B,30,223
2020/12/18,B,31,238
2020/12/18,B,32,243
2020/12/18,B,33,257
2020/12/18,B,34,251
2020/12/18,B,35,204
2020/12/18,B,36,87
2020/12/18,B,37,0
2020/12/18,B,38,0
2020/12/18,B,39,0
2020/12/18,B,40,0
2020/12/18,B,41,0
2020/12/18,B,42,0
2020/12/18,B,43,0
2020/12/18,B,44,0
2020/12/18,B,45,0
2020/12/18,B,46,0
2020/12/18,B,47,0
2020/12/18,B,48,0
2020/12/19,A,1,0
2020/12/19,A,2,0
2020/12/19,A,3,0
2020/12/19,A,4,0
2020/12/19,A,5,0
2020/12/19,A,6,0
2020/12/19,A,7,0
2020/12/19,A,8,0
2020/12/19,A,9,0
2020/12/19,A,10,0
2020/12/19,A,11,0
2020/12/19,A,12,0
2020/12/19,A,13,0
2020/12/19,A,14,0
2020/12/19,A,15,0
2020/12/19,A,16,0
2020/12/19,A,17,0
2020/12/19,A,18,83
2020/12/19,A,19,392
2020/12/19,A,20,539
2020/12/19,A,21,624
2020/12/19,A,22,668
2020/12/19,A,23,645
2020/12/19,A,24,574
2020/12/19,A,25,472
2020/12/19,A,26,446
2020/12/19,A,27,454
2020/12/19,A,28,503
2020/12/19,A,29,583
2020/12/19,A,30,625
2020/12/19,A,31,638
2020/12/19,A,32,620
2020/12/19,A,33,510
2020/12/19,A,34,360
2020/12/19,A,35,162
2020/12/19,A,36,35
2020/12/19,A,37,0
2020/12/19,A,38,0
2020/12/19,A,39,0
2020/12/19,A,40,0
2020/12/19,A,41,0
2020/12/19,A,42,0
2020/12/19,A,43,0
2020/12/19,A,44,0
2020/12/19,A,45,0
2020/12/19,A,46,0
2020/12/19,A,47,0
2020/12/19,A,48,0
2020/12/19,B,1,0
2020/12/19,B,2,0
2020/12/19,B,3,0
2020/12/19,B,4,0
2020/12/19,B,5,0
2020/12/19,B,6,0
2020/12/19,B,7,0
2020/12/19,B,8,0
2020/12/19,B,9,0
2020/12/19,B,10,0
2020/12/19,B,11,0
2020/12/19,B,12,0
2020/12/19,B,13,0
2020/12/19,B,14,0
2020/12/19,B,15,0
2020/12/19,B,16,0
2020/12/19,B,17,0
2020/12/19,B,18,0
2020/12/19,B,19,0
2020/12/19,B,20,0
2020/12/19,B,21,0
2020/12/19,B,22,0
2020/12/19,B,23,0
2020/12/19,B,24,0
2020/12/19,B,25,0
2020/12/19,B,26,0
2020/12/19,B,27,0
2020/12/19,B,28,0
2020/12/19,B,29,0
2020/12/19,B,30,0
2020/12/19,B,31,0
2020/12/19,B,32,0
2020/12/19,B,33,0
2020/12/19,B,34,0
2020/12/19,B,35,0
2020/12/19,B,36,0
2020/12/19,B,37,0
2020/12/19,B,38,0
2020/12/19,B,39,0
2020/12/19,B,40,0
2020/12/19,B,41,0
2020/12/19,B,42,0
2020/12/19,B,43,0
2020/12/19,B,44,0
2020/12/19,B,45,0
2020/12/19,B,46,0
2020/12/19,B,47,0
2020/12/19,B,48,0
2020/12/20,A,1,0
2020/12/20,A,2,0
2020/12/20,A,3,0
2020/12/20,A,4,0
2020/12/20,A,5,0
2020/12/20,A,6,0
2020/12/20,A,7,0
2020/12/20,A,8,0
2020/12/20,A,9,0
2020/12/20,A,10,0
2020/12/20,A,11,0
2020/12/20,A,12,0
2020/12/20,A,13,0
2020/12/20,A,14,0
2020/12/20,A,15,0
2020/12/20,A,16,0
2020/12/20,A,17,0
2020/12/20,A,18,73
2020/12/20,A,19,332
2020/12/20,A,20,466
2020/12/20,A,21,520
2020/12/20,A,22,564
2020/12/20,A,23,553
2020/12/20,A,24,491
2020/12/20,A,25,407
2020/12/20,A,26,380
2020/12/20,A,27,402
2020/12/20,A,28,439
2020/12/20,A,29,517
2020/12/20,A,30,555
2020/12/20,A,31,564
2020/12/20,A,32,551
2020/12/20,A,33,458
2020/12/20,A,34,331
2020/12/20,A,35,155
2020/12/20,A,36,35
2020/12/20,A,37,0
2020/12/20,A,38,0
2020/12/20,A,39,0
2020/12/20,A,40,0
2020/12/20,A,41,0
2020/12/20,A,42,0
2020/12/20,A,43,0
2020/12/20,A,44,0
2020/12/20,A,45,0
2020/12/20,A,46,0
2020/12/20,A,47,0
2020/12/20,A,48,0
2020/12/20,B,1,0
2020/12/20,B,2,0
2020/12/20,B,3,0
2020/12/20,B,4,0
2020/12/20,B,5,0
2020/12/20,B,6,0
2020/12/20,B,7,0
2020/12/20,B,8,0
2020/12/20,B,9,0
2020/12/20,B,10,0
2020/12/20,B,11,0
2020/12/20,B,12,0
2020/12/20,B,13,0
2020/12/20,B,14,0
2020/12/20,B,15,0
2020/12/20,B,16,0
2020/12/20,B,17,0
2020/12/20,B,18,0
2020/12/20,B,19,0
2020/12/20,B,20,0
2020/12/20,B,21,0
2020/12/20,B,22,0
2020/12/20,B,23,0
2020/12/20,B,24,0
2020/12/20,B,25,0
2020/12/20,B,26,0
2020/12/20,B,27,0
2020/12/20,B,28,0
2020/12/20,B,29,0
2020/12/20,B,30,0
2020/12/20,B,31,0
2020/12/20,B,32,0
2020/12/20,B,33,0
2020/12/20,B,34,0
2020/12/20,B,35,0
2020/12/20,B,36,0
2020/12/20,B,37,0
2020/12/20,B,38,0
2020/12/20,B,39,0
2020/12/20,B,40,0
2020/12/20,B,41,0
2020/12/20,B,42,0
2020/12/20,B,43,0
2020/12/20,B,44,0
2020/12/20,B,45,0
2020/12/20,B,46,0
2020/12/20,B,47,0
2020/12/20,B,48,0
2020/12/21,A,1,0
2020/12/21,A,2,0
2020/12/21,A,3,0
2020/12/21,A,4,0
2020/12/21,A,5,0
2020/12/21,A,6,0
2020/12/21,A,7,0
2020/12/21,A,8,0
2020/12/21,A,9,0
2020/12/21,A,10,0
2020/12/21,A,11,0
2020/12/21,A,12,0
2020/12/21,A,13,0
2020/12/21,A,14,0
2020/12/21,A,15,0
2020/12/21,A,16,0
2020/12/21,A,17,0
2020/12/21,A,18,172
2020/12/21,A,19,917
2020/12/21,A,20,1185
2020/12/21,A,21,1311
2020/12/21,A,22,1348
2020/12/21,A,23,1302
2020/12/21,A,24,1136
2020/12/21,A,25,978
2020/12/21,A,26,935
2020/12/21,A,27,948
2020/12/21,A,28,1023
2020/12/21,A,29,1214
2020/12/21,A,30,1354
2020/12/21,A,31,1384
2020/12/21,A,32,1386
2020/12/21,A,33,1288
2020/12/21,A,34,1025
2020/12/21,A,35,444
2020/12/21,A,36,79
2020/12/21,A,37,0
2020/12/21,A,38,0
2020/12/21,A,39,0
2020/12/21,A,40,0
2020/12/21,A,41,0
2020/12/21,A,42,0
2020/12/21,A,43,0
2020/12/21,A,44,0
2020/12/21,A,45,0
2020/12/21,A,46,0
2020/12/21,A,47,0
2020/12/21,A,48,0
2020/12/21,B,1,0
2020/12/21,B,2,0
2020/12/21,B,3,0
2020/12/21,B,4,0
2020/12/21,B,5,0
2020/12/21,B,6,0
2020/12/21,B,7,0
2020/12/21,B,8,0
2020/12/21,B,9,0
2020/12/21,B,10,0
2020/12/21,B,11,0
2020/12/21,B,12,0
2020/12/21,B,13,0
2020/12/21,B,14,0
2020/12/21,B,15,0
2020/12/21,B,16,0
2020/12/21,B,17,0
2020/12/21,B,18,45
2020/12/21,B,19,109
2020/12/21,B,20,173
2020/12/21,B,21,166
2020/12/21,B,22,209
2020/12/21,B,23,208
2020/12/21,B,24,199
2020/12/21,B,25,137
2020/12/21,B,26,86
2020/12/21,B,27,98
2020/12/21,B,28,159
2020/12/21,B,29,225
2020/12/21,B,30,225
2020/12/21,B,31,235
2020/12/21,B,32,246
2020/12/21,B,33,256
2020/12/21,B,34,247
2020/12/21,B,35,198
2020/12/21,B,36,81
2020/12/21,B,37,0
2020/12/21,B,38,0
2020/12/21,B,39,0
2020/12/21,B,40,0
2020/12/21,B,41,0
2020/12/21,B,42,0
2020/12/21,B,43,0
2020/12/21,B,44,0
2020/12/21,B,45,0
2020/12/21,B,46,0
2020/12/21,B,47,0
2020/12/21,B,48,0
2020/12/22,A,1,0
2020/12/22,A,2,0
2020/12/22,A,3,0
2020/12/22,A,4,0
2020/12/22,A,5,0
2020/12/22,A,6,0
2020/12/22,A,7,0
2020/12/22,A,8,0
2020/12/22,A,9,0
2020/12/22,A,10,0
2020/12/22,A,11,0
2020/12/22,A,12,0
2020/12/22,A,13,0
2020/12/22,A,14,0
2020/12/22,A,15,0
2020/12/22,A,16,0
2020/12/22,A,17,0
2020/12/22,A,18,180
2020/12/22,A,19,983
2020/12/22,A,20,1220
2020/12/22,A,21,1355
2020/12/22,A,22,1387
2020/12/22,A,23,1293
2020/12/22,A,24,1108
2020/12/22,A,25,946
2020/12/22,A,26,900
2020/12/22,A,27,915
2020/12/22,A,28,993
2020/12/22,A,29,1167
2020/12/22,A,30,1303
2020/12/22,A,31,1339
2020/12/22,A,32,1323
2020/12/22,A,33,1218
2020/12/22,A,34,974
2020/12/22,A,35,411
2020/12/22,A,36,69
2020/12/22,A,37,0
2020/12/22,A,38,0
2020/12/22,A,39,0
2020/12/22,A,40,0
2020/12/22,A,41,0
2020/12/22,A,42,0
2020/12/22,A,43,0
2020/12/22,A,44,0
2020/12/22,A,45,0
2020/12/22,A,46,0
2020/12/22,A,47,0
2020/12/22,A,48,0
2020/12/22,B,1,0
2020/12/22,B,2,0
2020/12/22,B,3,0
2020/12/22,B,4,0
2020/12/22,B,5,0
2020/12/22,B,6,0
2020/12/22,B,7,0
2020/12/22,B,8,0
2020/12/22,B,9,0
2020/12/22,B,10,0
2020/12/22,B,11,0
2020/12/22,B,12,0
2020/12/22,B,13,0
2020/12/22,B,14,0
2020/12/22,B,15,0
2020/12/22,B,16,0
2020/12/22,B,17,0
2020/12/22,B,18,49
2020/12/22,B,19,110
2020/12/22,B,20,175
2020/12/22,B,21,169
2020/12/22,B,22,207
2020/12/22,B,23,205
2020/12/22,B,24,197
2020/12/22,B,25,128
2020/12/22,B,26,93
2020/12/22,B,27,105
2020/12/22,B,28,161
2020/12/22,B,29,221
2020/12/22,B,30,225
2020/12/22,B,31,244
2020/12/22,B,32,256
2020/12/22,B,33,259
2020/12/22,B,34,243
2020/12/22,B,35,195
2020/12/22,B,36,77
2020/12/22,B,37,0
2020/12/22,B,38,0
2020/12/22,B,39,0
2020/12/22,B,40,0
2020/12/22,B,41,0
2020/12/22,B,42,0
2020/12/22,B,43,0
2020/12/22,B,44,0
2020/12/22,B,45,0
2020/12/22,B,46,0
2020/12/22,B,47,0
2020/12/22,B,48,0
2020/12/23,A,1,0
2020/12/23,A,2,0
2020/12/23,A,3,0
2020/12/23,A,4,0
2020/12/23,A,5,0
2020/12/23,A,6,0
2020/12/23,A,7,0
2020/12/23,A,8,0
2020/12/23,A,9,0
2020/12/23,A,10,0
2020/12/23,A,11,0
2020/12/23,A,12,0
2020/12/23,A,13,0
2020/12/23,A,14,0
2020/12/23,A,15,0
2020/12/23,A,16,0
2020/12/23,A,17,0
2020/12/23,A,18,172
2020/12/23,A,19,940
2020/12/23,A,20,1180
2020/12/23,A,21,1294
2020/12/23,A,22,1312
2020/12/23,A,23,1249
2020/12/23,A,24,1081
