date,post_id,periods,amount
2020/12/12,A,12,0
2020/12/12,A,13,0
2020/12/12,A,14,0
2020/12/12,A,15,0
2020/12/12,A,16,0
2020/12/12,A,17,0
2020/12/12,A,18,50
2020/12/12,A,19,361
2020/12/12,A,20,526
2020/12/12,A,21,613
2020/12/12,A,22,687
2020/12/12,A,23,666
2020/12/12,A,24,580
2020/12/12,A,25,451
2020/12/12,A,26,418
2020/12/12,A,27,440
2020/12/12,A,28,502
2020/12/12,A,29,598
2020/12/12,A,30,641
2020/12/12,A,31,646
2020/12/12,A,32,632
2020/12/12,A,33,469
2020/12/12,A,34,304
2020/12/12,A,35,82
2020/12/12,A,36,7
2020/12/12,A,37,0
2020/12/12,A,38,0
2020/12/12,A,39,0
2020/12/12,A,40,0
2020/12/12,A,41,0
2020/12/12,A,42,0
2020/12/12,A,43,0
2020/12/12,A,44,0
2020/12/12,A,45,0
2020/12/12,A,46,0
2020/12/12,A,47,0
2020/12/12,A,48,0
2020/12/12,B,1,0
2020/12/12,B,2,0
2020/12/12,B,3,0
2020/12/12,B,4,0
2020/12/12,B,5,0
2020/12/12,B,6,0
2020/12/12,B,7,0
2020/12/12,B,8,0
2020/12/12,B,9,0
2020/12/12,B,10,0
2020/12/12,B,11,0
2020/12/12,B,12,0
2020/12/12,B,13,0
2020/12/12,B,14,0
2020/12/12,B,15,0
2020/12/12,B,16,0
2020/12/12,B,17,0
2020/12/12,B,18,0
2020/12/12,B,19,0
2020/12/12,B,20,0
2020/12/12,B,21,0
2020/12/12,B,22,0
2020/12/12,B,23,0
2020/12/12,B,24,0
2020/12/12,B,25,0
2020/12/12,B,26,0
2020/12/12,B,27,0
2020/12/12,B,28,0
2020/12/12,B,29,0
2020/12/12,B,30,0
2020/12/12,B,31,0
2020/12/12,B,32,0
2020/12/12,B,33,0
2020/12/12,B,34,0
2020/12/12,B,35,0
2020/12/12,B,36,0
2020/12/12,B,37,0
2020/12/12,B,38,0
2020/12/12,B,39,0
2020/12/12,B,40,0
2020/12/12,B,41,0
2020/12/12,B,42,0
2020/12/12,B,43,0
2020/12/12,B,44,0
2020/12/12,B,45,0
2020/12/12,B,46,0
2020/12/12,B,47,0
2020/12/12,B,48,0
2020/12/13,A,1,0
2020/12/13,A,2,0
2020/12/13,A,3,0
2020/12/13,A,4,0
2020/12/13,A,5,0
2020/12/13,A,6,0
2020/12/13,A,7,0
2020/12/13,A,8,0
2020/12/13,A,9,0
2020/12/13,A,10,0
2020/12/13,A,11,0
2020/12/13,A,12,0
2020/12/13,A,13,0
2020/12/13,A,14,0
2020/12/13,A,15,0
2020/12/13,A,16,0
2020/12/13,A,17,0
2020/12/13,A,18,38
2020/12/13,A,19,285
2020/12/13,A,20,430
2020/12/13,A,21,489
2020/12/13,A,22,559
2020/12/13,A,23,539
2020/12/13,A,24,465
2020/12/13,A,25,356
2020/12/13,A,26,335
2020/12/13,A,27,372
2020/12/13,A,28,410
2020/12/13,A,29,492
2020/12/13,A,30,542
2020/12/13,A,31,558
2020/12/13,A,32,539
2020/12/13,A,33,406
2020/12/13,A,34,266
2020/12/13,A,35,74
2020/12/13,A,36,6
2020/12/13,A,37,0
2020/12/13,A,38,0
2020/12/13,A,39,0
2020/12/13,A,40,0
2020/12/13,A,41,0
2020/12/13,A,42,0
2020/12/13,A,43,0
2020/12/13,A,44,0
2020/12/13,A,45,0
2020/12/13,A,46,0
2020/12/13,A,47,0
2020/12/13,A,48,0
2020/12/13,B,1,0
2020/12/13,B,2,0
2020/12/13,B,3,0
2020/12/13,B,4,0
2020/12/13,B,5,0
2020/12/13,B,6,0
2020/12/13,B,7,0
2020/12/13,B,8,0
2020/12/13,B,9,0
2020/12/13,B,10,0
2020/12/13,B,11,0
2020/12/13,B,12,0
2020/12/13,B,13,0
2020/12/13,B,14,0
2020/12/13,B,15,0
2020/12/13,B,16,0
2020/12/13,B,17,0
2020/12/13,B,18,0
2020/12/13,B,19,0
2020/12/13,B,20,0
2020/12/13,B,21,0
2020/12/13,B,22,0
2020/12/13,B,23,0
2020/12/13,B,24,0
2020/12/13,B,25,0
2020/12/13,B,26,0
2020/12/13,B,27,0
2020/12/13,B,28,0
2020/12/13,B,29,0
2020/12/13,B,30,0
2020/12/13,B,31,0
2020/12/13,B,32,0
2020/12/13,B,33,0
2020/12/13,B,34,0
2020/12/13,B,35,0
2020/12/13,B,36,0
2020/12/13,B,37,0
2020/12/13,B,38,0
2020/12/13,B,39,0
2020/12/13,B,40,0
2020/12/13,B,41,0
2020/12/13,B,42,0
2020/12/13,B,43,0
2020/12/13,B,44,0
2020/12/13,B,45,0
2020/12/13,B,46,0
2020/12/13,B,47,0
2020/12/13,B,48,0
2020/12/14,A,1,0
2020/12/14,A,2,0
2020/12/14,A,3,0
2020/12/14,A,4,0
2020/12/14,A,5,0
2020/12/14,A,6,0
2020/12/14,A,7,0
2020/12/14,A,8,0
2020/12/14,A,9,0
2020/12/14,A,10,0
2020/12/14,A,11,0
2020/12/14,A,12,0
2020/12/14,A,13,0
2020/12/14,A,14,0
2020/12/14,A,15,0
2020/12/14,A,16,0
2020/12/14,A,17,0
2020/12/14,A,18,193
2020/12/14,A,19,958
2020/12/14,A,20,1282
2020/12/14,A,21,1394
2020/12/14,A,22,1456
2020/12/14,A,23,1407
2020/12/14,A,24,1193
2020/12/14,A,25,972
2020/12/14,A,26,923
2020/12/14,A,27,934
2020/12/14,A,28,1051
2020/12/14,A,29,1287
2020/12/14,A,30,1426
2020/12/14,A,31,1470
2020/12/14,A,32,1454
2020/12/14,A,33,1333
2020/12/14,A,34,1019
2020/12/14,A,35,395
2020/12/14,A,36,71
2020/12/14,A,37,0
2020/12/14,A,38,0
2020/12/14,A,39,0
2020/12/14,A,40,0
2020/12/14,A,41,0
2020/12/14,A,42,0
2020/12/14,A,43,0
2020/12/14,A,44,0
2020/12/14,A,45,0
2020/12/14,A,46,0
2020/12/14,A,47,0
2020/12/14,A,48,0
2020/12/14,B,1,0
2020/12/14,B,2,0
2020/12/14,B,3,0
2020/12/14,B,4,0
2020/12/14,B,5,0
2020/12/14,B,6,0
2020/12/14,B,7,0
2020/12/14,B,8,0
2020/12/14,B,9,0
2020/12/14,B,10,0
2020/12/14,B,11,0
2020/12/14,B,12,0
2020/12/14,B,13,0
2020/12/14,B,14,0
2020/12/14,B,15,0
2020/12/14,B,16,0
2020/12/14,B,17,0
2020/12/14,B,18,37
2020/12/14,B,19,92
2020/12/14,B,20,152
2020/12/14,B,21,166
2020/12/14,B,22,191
2020/12/14,B,23,206
2020/12/14,B,24,189
2020/12/14,B,25,112
2020/12/14,B,26,55
2020/12/14,B,27,70
2020/12/14,B,28,146
2020/12/14,B,29,235
2020/12/14,B,30,226
2020/12/14,B,31,225
2020/12/14,B,32,241
2020/12/14,B,33,258
2020/12/14,B,34,248
2020/12/14,B,35,185
2020/12/14,B,36,70
2020/12/14,B,37,0
2020/12/14,B,38,0
2020/12/14,B,39,0
2020/12/14,B,40,0
2020/12/14,B,41,0
2020/12/14,B,42,0
2020/12/14,B,43,0
2020/12/14,B,44,0
2020/12/14,B,45,0
2020/12/14,B,46,0
2020/12/14,B,47,0
2020/12/14,B,48,0
2020/12/15,A,1,0
2020/12/15,A,2,0
2020/12/15,A,3,0
2020/12/15,A,4,0
2020/12/15,A,5,0
2020/12/15,A,6,0
2020/12/15,A,7,0
2020/12/15,A,8,0
2020/12/15,A,9,0
2020/12/15,A,10,0
2020/12/15,A,11,0
2020/12/15,A,12,0
2020/12/15,A,13,0
2020/12/15,A,14,0
2020/12/15,A,15,0
2020/12/15,A,16,0
2020/12/15,A,17,0
2020/12/15,A,18,204
2020/12/15,A,19,1022
2020/12/15,A,20,1345
2020/12/15,A,21,1456
2020/12/15,A,22,1497
2020/12/15,A,23,1390
2020/12/15,A,24,1142
2020/12/15,A,25,921
2020/12/15,A,26,865
2020/12/15,A,27,885
2020/12/15,A,28,992
2020/12/15,A,29,1235
2020/12/15,A,30,1370
2020/12/15,A,31,1406
2020/12/15,A,32,1389
2020/12/15,A,33,1257
2020/12/15,A,34,959
2020/12/15,A,35,370
2020/12/15,A,36,61
2020/12/15,A,37,0
2020/12/15,A,38,0
2020/12/15,A,39,0
2020/12/15,A,40,0
2020/12/15,A,41,0
2020/12/15,A,42,0
2020/12/15,A,43,0
2020/12/15,A,44,0
2020/12/15,A,45,0
2020/12/15,A,46,0
2020/12/15,A,47,0
2020/12/15,A,48,0
2020/12/15,B,1,0
2020/12/15,B,2,0
2020/12/15,B,3,0
2020/12/15,B,4,0
2020/12/15,B,5,0
2020/12/15,B,6,0
2020/12/15,B,7,0
2020/12/15,B,8,0
2020/12/15,B,9,0
2020/12/15,B,10,0
2020/12/15,B,11,0
2020/12/15,B,12,0
2020/12/15,B,13,0
2020/12/15,B,14,0
2020/12/15,B,15,0
2020/12/15,B,16,0
2020/12/15,B,17,0
2020/12/15,B,18,40
2020/12/15,B,19,102
2020/12/15,B,20,164
2020/12/15,B,21,171
2020/12/15,B,22,199
2020/12/15,B,23,208
2020/12/15,B,24,189
2020/12/15,B,25,116
2020/12/15,B,26,63
2020/12/15,B,27,77
2020/12/15,B,28,152
2020/12/15,B,29,225
2020/12/15,B,30,227
2020/12/15,B,31,240
2020/12/15,B,32,257
2020/12/15,B,33,264
2020/12/15,B,34,229
2020/12/15,B,35,166
2020/12/15,B,36,59
2020/12/15,B,37,0
2020/12/15,B,38,0
2020/12/15,B,39,0
2020/12/15,B,40,0
2020/12/15,B,41,0
2020/12/15,B,42,0
2020/12/15,B,43,0
2020/12/15,B,44,0
2020/12/15,B,45,0
2020/12/15,B,46,0
2020/12/15,B,47,0
2020/12/15,B,48,0
2020/12/16,A,1,0
2020/12/16,A,2,0
2020/12/16,A,3,0
2020/12/16,A,4,0
2020/12/16,A,5,0
2020/12/16,A,6,0
2020/12/16,A,7,0
2020/12/16,A,8,0
2020/12/16,A,9,0
2020/12/16,A,10,0
2020/12/16,A,11,0
2020/12/16,A,12,0
2020/12/16,A,13,0
2020/12/16,A,14,0
2020/12/16,A,15,0
2020/12/16,A,16,0
2020/12/16,A,17,0
2020/12/16,A,18,188
2020/12/16,A,19,956
2020/12/16,A,20,1243
2020/12/16,A,21,1363
2020/12/16,A,22,1382
2020/12/16,A,23,1300
2020/12/16,A,24,1087
2020/12/16,A,25,875
2020/12/16,A,26,817
2020/12/16,A,27,849
2020/12/16,A,28,951
2020/12/16,A,29,1168
2020/12/16,A,30,1309
2020/12/16,A,31,1330
2020/12/16,A,32,1329
2020/12/16,A,33,1210
2020/12/16,A,34,918
2020/12/16,A,35,361
2020/12/16,A,36,59
2020/12/16,A,37,0
2020/12/16,A,38,0
2020/12/16,A,39,0
2020/12/16,A,40,0
2020/12/16,A,41,0
2020/12/16,A,42,0
2020/12/16,A,43,0
2020/12/16,A,44,0
2020/12/16,A,45,0
2020/12/16,A,46,0
2020/12/16,A,47,0
2020/12/16,A,48,0
2020/12/16,B,1,0
2020/12/16,B,2,0
2020/12/16,B,3,0
2020/12/16,B,4,0
2020/12/16,B,5,0
2020/12/16,B,6,0
2020/12/16,B,7,0
2020/12/16,B,8,0
2020/12/16,B,9,0
2020/12/16,B,10,0
2020/12/16,B,11,0
2020/12/16,B,12,0
2020/12/16,B,13,0
2020/12/16,B,14,0
2020/12/16,B,15,0
2020/12/16,B,16,0
2020/12/16,B,17,0
2020/12/16,B,18,39
2020/12/16,B,19,101
2020/12/16,B,20,165
2020/12/16,B,21,167
2020/12/16,B,22,199
2020/12/16,B,23,215
2020/12/16,B,24,196
2020/12/16,B,25,121
2020/12/16,B,26,66
2020/12/16,B,27,79
2020/12/16,B,28,155
2020/12/16,B,29,228
2020/12/16,B,30,234
2020/12/16,B,31,246
2020/12/16,B,32,256
2020/12/16,B,33,265
2020/12/16,B,34,232
2020/12/16,B,35,164
2020/12/16,B,36,57
2020/12/16,B,37,0
2020/12/16,B,38,0
2020/12/16,B,39,0
2020/12/16,B,40,0
2020/12/16,B,41,0
2020/12/16,B,42,0
2020/12/16,B,43,0
2020/12/16,B,44,0
2020/12/16,B,45,0
2020/12/16,B,46,0
2020/12/16,B,47,0
2020/12/16,B,48,0
2020/12/17,A,1,0
2020/12/17,A,2,0
2020/12/17,A,3,0
2020/12/17,A,4,0
2020/12/17,A,5,0
2020/12/17,A,6,0
2020/12/17,A,7,0
2020/12/17,A,8,0
2020/12/17,A,9,0
2020/12/17,A,10,0
2020/12/17,A,11,0
2020/12/17,A,12,0
2020/12/17,A,13,0
2020/12/17,A,14,0
2020/12/17,A,15,0
2020/12/17,A,16,0
2020/12/17,A,17,0
2020/12/17,A,18,164
2020/12/17,A,19,955
2020/12/17,A,20,1227
2020/12/17,A,21,1337
2020/12/17,A,22,1355
2020/12/17,A,23,1277
2020/12/17,A,24,1062
2020/12/17,A,25,864
2020/12/17,A,26,811
2020/12/17,A,27,837
2020/12/17,A,28,948
2020/12/17,A,29,1144
2020/12/17,A,30,1289
2020/12/17,A,31,1330
2020/12/17,A,32,1317
2020/12/17,A,33,1193
2020/12/17,A,34,911
2020/12/17,A,35,360
2020/12/17,A,36,66
2020/12/17,A,37,0
2020/12/17,A,38,0
2020/12/17,A,39,0
2020/12/17,A,40,0
2020/12/17,A,41,0
2020/12/17,A,42,0
2020/12/17,A,43,0
2020/12/17,A,44,0
2020/12/17,A,45,0
2020/12/17,A,46,0
2020/12/17,A,47,0
2020/12/17,A,48,0
2020/12/17,B,1,0
2020/12/17,B,2,0
2020/12/17,B,3,0
2020/12/17,B,4,0
2020/12/17,B,5,0
2020/12/17,B,6,0
2020/12/17,B,7,0
2020/12/17,B,8,0
2020/12/17,B,9,0
2020/12/17,B,10,0
2020/12/17,B,11,0
2020/12/17,B,12,0
2020/12/17,B,13,0
2020/12/17,B,14,0
2020/12/17,B,15,0
2020/12/17,B,16,0
2020/12/17,B,17,0
2020/12/17,B,18,38
2020/12/17,B,19,100
2020/12/17,B,20,167
2020/12/17,B,21,170
2020/12/17,B,22,199
2020/12/17,B,23,214
2020/12/17,B,24,193
2020/12/17,B,25,115
2020/12/17,B,26,60
2020/12/17,B,27,77
2020/12/17,B,28,154
2020/12/17,B,29,230
2020/12/17,B,30,234
2020/12/17,B,31,244
2020/12/17,B,32,256
2020/12/17,B,33,272
2020/12/17,B,34,242
2020/12/17,B,35,176
2020/12/17,B,36,66
2020/12/17,B,37,0
2020/12/17,B,38,0
2020/12/17,B,39,0
2020/12/17,B,40,0
2020/12/17,B,41,0
2020/12/17,B,42,0
2020/12/17,B,43,0
2020/12/17,B,44,0
2020/12/17,B,45,0
2020/12/17,B,46,0
2020/12/17,B,47,0
2020/12/17,B,48,0
2020/12/18,A,1,0
2020/12/18,A,2,0
2020/12/18,A,3,0
2020/12/18,A,4,0
2020/12/18,A,5,0
2020/12/18,A,6,0
2020/12/18,A,7,0
2020/12/18,A,8,0
2020/12/18,A,9,0
2020/12/18,A,10,0
2020/12/18,A,11,0
2020/12/18,A,12,0
2020/12/18,A,13,0
2020/12/18,A,14,0
2020/12/18,A,15,0
2020/12/18,A,16,0
2020/12/18,A,17,0
2020/12/18,A,18,153
2020/12/18,A,19,932
2020/12/18,A,20,1209
2020/12/18,A,21,1374
2020/12/18,A,22,1427
2020/12/18,A,23,1355
2020/12/18,A,24,1182
2020/12/18,A,25,953
2020/12/18,A,26,875
2020/12/18,A,27,899
2020/12/18,A,28,1033
2020/12/18,A,29,1269
2020/12/18,A,30,1440
2020/12/18,A,31,1472
2020/12/18,A,32,1456
2020/12/18,A,33,1356
2020/12/18,A,34,1029
2020/12/18,A,35,433
2020/12/18,A,36,76
2020/12/18,A,37,0
2020/12/18,A,38,0
2020/12/18,A,39,0
2020/12/18,A,40,0
2020/12/18,A,41,0
2020/12/18,A,42,0
2020/12/18,A,43,0
2020/12/18,A,44,0
2020/12/18,A,45,0
2020/12/18,A,46,0
2020/12/18,A,47,0
2020/12/18,A,48,0
2020/12/18,B,1,0
2020/12/18,B,2,0
2020/12/18,B,3,0
2020/12/18,B,4,0
2020/12/18,B,5,0
2020/12/18,B,6,0
2020/12/18,B,7,0
2020/12/18,B,8,0
2020/12/18,B,9,0
2020/12/18,B,10,0
2020/12/18,B,11,0
2020/12/18,B,12,0
2020/12/18,B,13,0
2020/12/18,B,14,0
2020/12/18,B,15,0
2020/12/18,B,16,0
2020/12/18,B,17,0
2020/12/18,B,18,40
2020/12/18,B,19,103
2020/12/18,B,20,167
2020/12/18,B,21,170
2020/12/18,B,22,211
2020/12/18,B,23,221
2020/12/18,B,24,203
2020/12/18,B,25,118
2020/12/18,B,26,59
2020/12/18,B,27,77
2020/12/18,B,28,160
2020/12/18,B,29,246
2020/12/18,B,30,240
2020/12/18,B,31,246
2020/12/18,B,32,260
2020/12/18,B,33,270
2020/12/18,B,34,244
2020/12/18,B,35,187
2020/12/18,B,36,79
2020/12/18,B,37,0
2020/12/18,B,38,0
2020/12/18,B,39,0
2020/12/18,B,40,0
2020/12/18,B,41,0
2020/12/18,B,42,0
2020/12/18,B,43,0
2020/12/18,B,44,0
2020/12/18,B,45,0
2020/12/18,B,46,0
2020/12/18,B,47,0
2020/12/18,B,48,0
2020/12/19,A,1,0
2020/12/19,A,2,0
2020/12/19,A,3,0
2020/12/19,A,4,0
2020/12/19,A,5,0
2020/12/19,A,6,0
2020/12/19,A,7,0
2020/12/19,A,8,0
2020/12/19,A,9,0
2020/12/19,A,10,0
2020/12/19,A,11,0
2020/12/19,A,12,0
2020/12/19,A,13,0
2020/12/19,A,14,0
2020/12/19,A,15,0
2020/12/19,A,16,0
2020/12/19,A,17,0
2020/12/19,A,18,50
2020/12/19,A,19,341
2020/12/19,A,20,490
2020/12/19,A,21,609
2020/12/19,A,22,664
2020/12/19,A,23,647
2020/12/19,A,24,562
2020/12/19,A,25,444
2020/12/19,A,26,413
2020/12/19,A,27,432
2020/12/19,A,28,497
2020/12/19,A,29,599
2020/12/19,A,30,646
2020/12/19,A,31,665
2020/12/19,A,32,645
2020/12/19,A,33,487
2020/12/19,A,34,318
2020/12/19,A,35,87
2020/12/19,A,36,15
2020/12/19,A,37,0
2020/12/19,A,38,0
2020/12/19,A,39,0
2020/12/19,A,40,0
2020/12/19,A,41,0
2020/12/19,A,42,0
2020/12/19,A,43,0
2020/12/19,A,44,0
2020/12/19,A,45,0
2020/12/19,A,46,0
2020/12/19,A,47,0
2020/12/19,A,48,0
2020/12/19,B,1,0
2020/12/19,B,2,0
2020/12/19,B,3,0
2020/12/19,B,4,0
2020/12/19,B,5,0
2020/12/19,B,6,0
2020/12/19,B,7,0
2020/12/19,B,8,0
2020/12/19,B,9,0
2020/12/19,B,10,0
2020/12/19,B,11,0
2020/12/19,B,12,0
2020/12/19,B,13,0
2020/12/19,B,14,0
2020/12/19,B,15,0
2020/12/19,B,16,0
2020/12/19,B,17,0
2020/12/19,B,18,0
2020/12/19,B,19,0
2020/12/19,B,20,0
2020/12/19,B,21,0
2020/12/19,B,22,0
2020/12/19,B,23,0
2020/12/19,B,24,0
2020/12/19,B,25,0
2020/12/19,B,26,0
2020/12/19,B,27,0
2020/12/19,B,28,0
2020/12/19,B,29,0
2020/12/19,B,30,0
2020/12/19,B,31,0
2020/12/19,B,32,0
2020/12/19,B,33,0
2020/12/19,B,34,0
2020/12/19,B,35,0
2020/12/19,B,36,0
2020/12/19,B,37,0
2020/12/19,B,38,0
2020/12/19,B,39,0
2020/12/19,B,40,0
2020/12/19,B,41,0
2020/12/19,B,42,0
2020/12/19,B,43,0
2020/12/19,B,44,0
2020/12/19,B,45,0
2020/12/19,B,46,0
2020/12/19,B,47,0
2020/12/19,B,48,0
2020/12/20,A,1,0
2020/12/20,A,2,0
2020/12/20,A,3,0
2020/12/20,A,4,0
2020/12/20,A,5,0
2020/12/20,A,6,0
2020/12/20,A,7,0
2020/12/20,A,8,0
2020/12/20,A,9,0
2020/12/20,A,10,0
2020/12/20,A,11,0
2020/12/20,A,12,0
2020/12/20,A,13,0
2020/12/20,A,14,0
2020/12/20,A,15,0
2020/12/20,A,16,0
2020/12/20,A,17,0
2020/12/20,A,18,38
2020/12/20,A,19,269
2020/12/20,A,20,402
2020/12/20,A,21,485
2020/12/20,A,22,557
2020/12/20,A,23,544
2020/12/20,A,24,469
2020/12/20,A,25,369
2020/12/20,A,26,341
2020/12/20,A,27,371
2020/12/20,A,28,426
2020/12/20,A,29,511
2020/12/20,A,30,554
2020/12/20,A,31,572
2020/12/20,A,32,549
2020/12/20,A,33,422
2020/12/20,A,34,290
2020/12/20,A,35,78
2020/12/20,A,36,7
2020/12/20,A,37,0
2020/12/20,A,38,0
2020/12/20,A,39,0
2020/12/20,A,40,0
2020/12/20,A,41,0
2020/12/20,A,42,0
2020/12/20,A,43,0
2020/12/20,A,44,0
2020/12/20,A,45,0
2020/12/20,A,46,0
2020/12/20,A,47,0
2020/12/20,A,48,0
2020/12/20,B,1,0
2020/12/20,B,2,0
2020/12/20,B,3,0
2020/12/20,B,4,0
2020/12/20,B,5,0
2020/12/20,B,6,0
2020/12/20,B,7,0
2020/12/20,B,8,0
2020/12/20,B,9,0
2020/12/20,B,10,0
2020/12/20,B,11,0
2020/12/20,B,12,0
2020/12/20,B,13,0
2020/12/20,B,14,0
2020/12/20,B,15,0
2020/12/20,B,16,0
2020/12/20,B,17,0
2020/12/20,B,18,0
2020/12/20,B,19,0
2020/12/20,B,20,0
2020/12/20,B,21,0
2020/12/20,B,22,0
2020/12/20,B,23,0
2020/12/20,B,24,0
2020/12/20,B,25,0
2020/12/20,B,26,0
2020/12/20,B,27,0
2020/12/20,B,28,0
2020/12/20,B,29,0
2020/12/20,B,30,0
2020/12/20,B,31,0
2020/12/20,B,32,0
2020/12/20,B,33,0
2020/12/20,B,34,0
2020/12/20,B,35,0
2020/12/20,B,36,0
2020/12/20,B,37,0
2020/12/20,B,38,0
2020/12/20,B,39,0
2020/12/20,B,40,0
2020/12/20,B,41,0
2020/12/20,B,42,0
2020/12/20,B,43,0
2020/12/20,B,44,0
2020/12/20,B,45,0
2020/12/20,B,46,0
2020/12/20,B,47,0
2020/12/20,B,48,0
2020/12/21,A,1,0
2020/12/21,A,2,0
2020/12/21,A,3,0
2020/12/21,A,4,0
2020/12/21,A,5,0
2020/12/21,A,6,0
2020/12/21,A,7,0
2020/12/21,A,8,0
2020/12/21,A,9,0
2020/12/21,A,10,0
2020/12/21,A,11,0
2020/12/21,A,12,0
2020/12/21,A,13,0
2020/12/21,A,14,0
2020/12/21,A,15,0
2020/12/21,A,16,0
2020/12/21,A,17,0
2020/12/21,A,18,156
2020/12/21,A,19,862
2020/12/21,A,20,1160
2020/12/21,A,21,1329
2020/12/21,A,22,1389
2020/12/21,A,23,1329
2020/12/21,A,24,1157
2020/12/21,A,25,954
2020/12/21,A,26,876
2020/12/21,A,27,906
2020/12/21,A,28,1027
2020/12/21,A,29,1268
2020/12/21,A,30,1446
2020/12/21,A,31,1480
2020/12/21,A,32,1478
2020/12/21,A,33,1372
2020/12/21,A,34,1027
2020/12/21,A,35,424
2020/12/21,A,36,69
2020/12/21,A,37,0
2020/12/21,A,38,0
2020/12/21,A,39,0
2020/12/21,A,40,0
2020/12/21,A,41,0
2020/12/21,A,42,0
2020/12/21,A,43,0
2020/12/21,A,44,0
2020/12/21,A,45,0
2020/12/21,A,46,0
2020/12/21,A,47,0
2020/12/21,A,48,0
2020/12/21,B,1,0
2020/12/21,B,2,0
2020/12/21,B,3,0
2020/12/21,B,4,0
2020/12/21,B,5,0
2020/12/21,B,6,0
2020/12/21,B,7,0
2020/12/21,B,8,0
2020/12/21,B,9,0
2020/12/21,B,10,0
2020/12/21,B,11,0
2020/12/21,B,12,0
2020/12/21,B,13,0
2020/12/21,B,14,0
2020/12/21,B,15,0
2020/12/21,B,16,0
2020/12/21,B,17,0
2020/12/21,B,18,41
2020/12/21,B,19,103
2020/12/21,B,20,161
2020/12/21,B,21,181
2020/12/21,B,22,207
2020/12/21,B,23,220
2020/12/21,B,24,208
2020/12/21,B,25,110
2020/12/21,B,26,58
2020/12/21,B,27,80
2020/12/21,B,28,154
2020/12/21,B,29,235
2020/12/21,B,30,239
2020/12/21,B,31,235
2020/12/21,B,32,252
2020/12/21,B,33,269
2020/12/21,B,34,247
2020/12/21,B,35,181
2020/12/21,B,36,62
2020/12/21,B,37,0
2020/12/21,B,38,0
2020/12/21,B,39,0
2020/12/21,B,40,0
2020/12/21,B,41,0
2020/12/21,B,42,0
2020/12/21,B,43,0
2020/12/21,B,44,0
2020/12/21,B,45,0
2020/12/21,B,46,0
2020/12/21,B,47,0
2020/12/21,B,48,0
2020/12/22,A,1,0
2020/12/22,A,2,0
2020/12/22,A,3,0
2020/12/22,A,4,0
2020/12/22,A,5,0
2020/12/22,A,6,0
2020/12/22,A,7,0
2020/12/22,A,8,0
2020/12/22,A,9,0
2020/12/22,A,10,0
2020/12/22,A,11,0
2020/12/22,A,12,0
2020/12/22,A,13,0
2020/12/22,A,14,0
2020/12/22,A,15,0
2020/12/22,A,16,0
2020/12/22,A,17,0
2020/12/22,A,18,175
2020/12/22,A,19,963
2020/12/22,A,20,1230
2020/12/22,A,21,1393
2020/12/22,A,22,1444
2020/12/22,A,23,1331
2020/12/22,A,24,1110
2020/12/22,A,25,902
2020/12/22,A,26,826
2020/12/22,A,27,858
2020/12/22,A,28,973
2020/12/22,A,29,1198
2020/12/22,A,30,1374
2020/12/22,A,31,1421
2020/12/22,A,32,1407
2020/12/22,A,33,1282
2020/12/22,A,34,976
2020/12/22,A,35,394
2020/12/22,A,36,66
2020/12/22,A,37,0
2020/12/22,A,38,0
2020/12/22,A,39,0
2020/12/22,A,40,0
2020/12/22,A,41,0
2020/12/22,A,42,0
2020/12/22,A,43,0
2020/12/22,A,44,0
2020/12/22,A,45,0
2020/12/22,A,46,0
2020/12/22,A,47,0
2020/12/22,A,48,0
2020/12/22,B,1,0
2020/12/22,B,2,0
2020/12/22,B,3,0
2020/12/22,B,4,0
2020/12/22,B,5,0
2020/12/22,B,6,0
2020/12/22,B,7,0
2020/12/22,B,8,0
2020/12/22,B,9,0
2020/12/22,B,10,0
2020/12/22,B,11,0
2020/12/22,B,12,0
2020/12/22,B,13,0
2020/12/22,B,14,0
2020/12/22,B,15,0
2020/12/22,B,16,0
2020/12/22,B,17,0
2020/12/22,B,18,44
2020/12/22,B,19,107
2020/12/22,B,20,170
2020/12/22,B,21,183
2020/12/22,B,22,208
2020/12/22,B,23,218
2020/12/22,B,24,205
2020/12/22,B,25,114
2020/12/22,B,26,69
2020/12/22,B,27,85
2020/12/22,B,28,160
2020/12/22,B,29,231
2020/12/22,B,30,240
2020/12/22,B,31,251
2020/12/22,B,32,273
2020/12/22,B,33,278
2020/12/22,B,34,251
2020/12/22,B,35,180
2020/12/22,B,36,61
2020/12/22,B,37,0
2020/12/22,B,38,0
2020/12/22,B,39,0
2020/12/22,B,40,0
2020/12/22,B,41,0
2020/12/22,B,42,0
2020/12/22,B,43,0
2020/12/22,B,44,0
2020/12/22,B,45,0
2020/12/22,B,46,0
2020/12/22,B,47,0
2020/12/22,B,48,0
2020/12/23,A,1,0
2020/12/23,A,2,0
2020/12/23,A,3,0
2020/12/23,A,4,0
2020/12/23,A,5,0
2020/12/23,A,6,0
2020/12/23,A,7,0
2020/12/23,A,8,0
2020/12/23,A,9,0
2020/12/23,A,10,0
2020/12/23,A,11,0
2020/12/23,A,12,0
2020/12/23,A,13,0
2020/12/23,A,14,0
2020/12/23,A,15,0
2020/12/23,A,16,0
2020/12/23,A,17,0
2020/12/23,A,18,157
2020/12/23,A,19,902
2020/12/23,A,20,1158
2020/12/23,A,21,1303
2020/12/23,A,22,1352
2020/12/23,A,23,1261
2020/12/23,A,24,1073
